"7b6e5424-45b6-4db7-b00b-c48c1db8ea7f",Gabon,
"da5f46ab-4d27-4e0e-a2f5-bd72c74f25cf",Gambia,
"64906bbd-b2bb-488d-93f8-bb0040d1f871",Georgia,
"83ab4314-2564-4269-bfb7-ae7b4f4b5c6e",Germany,
"87f9c42c-f753-41ff-9c7d-28b42630cbb2",Ghana,
"35787219-9f14-41c3-8d3d-72e2baa24842",Greece,
"2975dd5a-b5a4-4bc0-8e29-c308d94f9ae3",Grenada,
"74bda9c8-6ff6-4f71-8a27-199f4f2f5a91",Guatemala,
"ba04eaf8-0572-4c4e-92ed-f09cfcf72465",Guinea,
"eae92b9d-cd77-4d88-a1de-6a1046b6ef0a",Guinea-Bissau,
"23a1d84a-1e5e-4b10-af9a-37293030d417",Guyana,
"725a2a4b-3e17-44d4-bb67-320c0fb18d7b",Haiti,
"7c0e109c-37a6-4bfa-a90c-3c33c02c6632",Honduras,
"a179f6e3-dcf4-4214-9363-8e1f89bc5b72",Hungary,
"4732b04f-0c5f-4ab4-9c50-6f5dbdf6e9b3",Iceland,
"1d87488f-4e70-4a26-8b93-37c4d416f5f8",India,
"f6311df3-4e19-4e0a-8f47-5c0279a59c07",Indonesia,
"2dbdbb42-c0be-4e49-9eb4-13b3140cbb0c",Iran,
"5e870f42-3ec8-40b1-bf2e-f33f23abf2ee",Iraq,
"f751f758-c01e-453b-85cf-0087ebc4d91e",Ireland,
"72e9977b-5e8b-4c3a-86d6-4b5e33cbe4f7",Israel,
"e42cb087-65bb-4318-9625-080f74cace10",Italy,
"df7b9162-6e1b-4dbd-bdd9-68d40f301f40",Jamaica,
"2e7ab219-78f2-49d5-af3e-8f11d7ba49a2",Japan,
"af6c2ec0-5be7-4d69-8c85-8ec2d6a01118",Jordan,
"52d54114-068e-40f3-9972-8e70d536306b",Kazakhstan,
"7e748d3d-c90d-48c2-9f88-66643b648c64",Kenya,
"cf244c00-6e24-4c89-9b4a-582944a1c040",Kiribati,
"12c15b43-d0fd-43e3-8c93-8e4b101e228d",North Korea, 
"2f4788a5-c372-4ac3-8637-0fcf3b183241",South Korea, 
"7916d32d-7b38-454b-9752-3ef867475f2f",Kosovo,
"da1f5e45-fb20-4c31-81e8-364be0c68719",Kuwait,
"ed9a938c-7c5b-4897-8a20-0d4d9110e7f2",Kyrgyzstan,
"63fd42ac-9827-4b18-9f22-f6d011dd1249",Laos,
"6aee0f5c-85a4-4611-89f4-c987503a3fb6",Latvia,
"ba2763d2-8609-4b87-b4b6-5c17f1e1425a",Lebanon,
"ebd2d287-8eb9-4d3e-89f2-5b01a24f8e07",Lesotho,
"b4164977-2d88-4e1f-82f6-19000e79dabb",Liberia,
"1f0a8de2-8822-41de-86b0-159bf4001c47",Libya,
"87a8454b-22f8-4c72-98d2-35b73ed51fb1",Liechtenstein,
"dd5991c3-89e6-4566-a9f1-0cebc9a2047f",Lithuania,
"18b8f42b-9d5c-45ed-b4d5-5c0a29b86254",Luxembourg,
"b3575f5f-1a94-4bb6-813e-91dd4d302c07",Madagascar,
"64e7b130-7f18-4f6c-b9a3-90b50f2962f3",Malawi,
"8d8a6ef0-5dd8-4d9b-ae52-4e057a6a3ae3",Malaysia,
"e2c2b64a-d6c0-4663-a0cc-dcb1d28c126c",Maldives,
"06a48959-af15-4f4b-bb12-4ee895a6806e",Mali,
"1d71915f-1c86-45e0-8393-8d163c2e1ba2",Malta,
"14e5de9d-d0c7-4b3f-a07d-f525af87bb54",Marshall Islands,
"2bb80bb0-0f85-4d1c-a47d-2824a6744d09",Mauritania,
"3ac4b0f1-9c79-46ab-aa2b-8a3424607a8d",Mauritius,
"9fc96251-29aa-4d22-8c54-d74bba5b7f4f",Mexico,
"279b2398-7b8c-4e1b-984e-4091e0e27641",Micronesia,
"62fb9b5d-064b-48fd-a38e-c3d043e1c993",Moldova,
"97dbbd95-1d9c-403b-b6f6-42a8245eb626",Monaco,
"15ee31d4-39fd-4543-bb6a-6935e463320c",Mongolia,
"ea6f3d1c-cc4f-4a82-8ef5-77dd9da71a85",Montenegro,
"2a3f91fd-bb4f-4df6-8f58-ec8e6c0870f4",Morocco,
"4c1f63b0-024f-4853-b1d0-967b34b58e84",Mozambique,
"b1f1135b-432c-409c-9f1e-0f8da50641d0",Myanmar,
"ad89b1b0-dc15-4318-8d76-0b9e9a4a1602",Namibia,
"eb1bcf9e-0dc5-4be0-89ab-0f015d05b7e6",Nauru,
"f9ff2a8f-6e7f-49e5-ae3b-4a1f02b39a1e",Nepal,
"b80f20d6-67f6-499c-bfd0-7e488c628d7f",Netherlands,
"70cf58f5-4d61-45f1-b8e0-b756370007f7",New Zealand,
"396bf853-296f-4da3-8671-04c759c9a1c4",Nicaragua,
"052da0c7-422f-463f-840d-fd1d1beec3cd",Niger,
"7da5c314-6ebf-44a0-8b07-c7ff2151b663",Nigeria,
"49604ef6-c4b8-4a74-a493-5d4394ce2d3e",North Macedonia,
"9117d201-3120-41c3-93a0-78b24550e8f6",Norway,
"b4a77fa5-9170-41f1-aa8e-4da61dc5ba53",Oman,
"24d51a01-0476-4f1c-8010-7343b1f6b4d2",Pakistan,
"1d83c76c-5e3c-4855-baa4-5c2e9e23ce14",Palau,
"a0b09d85-4c65-4e3d-9717-14a2d21dc038",Palestine,
"7ebe9e7e-797e-4e62-8aa5-90f5745572dc",Panama,
"673f50ae-8582-4b56-b20b-345f8f341b6d",Papua New Guinea,
"cbcf13e5-90b3-41a0-a004-0f96bb0b4df7",Paraguay,
"96561686-8b07-43d6-a6a2-39b7e71e8e52",Peru,
"bd8b0c90-2824-4c46-b93d-7e9e457c81bb",Philippines,
"0c9fd33e-8cfc-42fb-8ae2-71a1705d752f",Poland,
"2380ec56-b8bb-498d-a376-1a3a3c983b78",Portugal,
"81262cb6-7be2-496e-8a5a-5ef035e1dd2b",Qatar,
"ff5d6a89-4c60-4d50-bd0f-2b1790f8bb47",Romania,
"4410f893-cf20-4a52-b96d-135070bf01de",Russia,
"0f7d8a64-7a16-4df3-b192-683010cd91ff",Rwanda,
"9ac2f27b-1b6d-4d7b-bd19-fb76079a1e70",Saint Kitts and Nevis,
"7a7c40f3-f174-4f6f-bb16-0cc78d06e44e",Saint Lucia,
"6b5a33d2-8c57-440c-9c10-209f06736b2f",Saint Vincent and the Grenadines,
"4d9a125c-2d52-4f7c-bd61-9d48928a2c45",Samoa,
"89ba9a42-510f-4c30-96a1-8f9f7ed4b87d",San Marino,
"1d8eab2b-76f1-4dd0-a38d-60576d4f7d1b",Sao Tome and Principe,
"f023554c-0a8e-4f3a-a6ec-1f44e6bb6c67",Saudi Arabia,
"e0404c7e-af14-46d1-80b2-5b0fc0c26f57",Senegal,
"9c62f680-bc87-4200-baa7-03b0415b0b18",Serbia,
"b0aa69d5-f27e-4fd7-ae63-f46b66079c76",Seychelles,
"f0c7262d-8105-414d-8fd4-9e04e30d3f11",Sierra Leone,
"788a9b18-1254-4d2c-9fc5-29a9c8f5d95e",Singapore,
"74a7ac8a-263b-4996-8e5b-b2d5fc612274",Slovakia,
"3dbf85f5-6f1b-47d5-8625-4a8ab5898918",Slovenia,
"60510851-2e32-4f78-8b45-bcbaf4f8b0d0",Solomon Islands,
"a81d10c6-065c-4c1c-8d9b-ba62a5d5c1dc",Somalia,
"07f4b332-153d-4f2c-850e-19f013199f94",South Africa,
"fd43767f-01e6-4921-8e3d-2d4d07a018c8",South Sudan,
"a0835ab5-89aa-4863-86f6-05ff27be1538",Spain,
"2b76741c-04b4-4b6f-b51c-f2ae21522b63",Sri Lanka,
"3df5b0f6-17e4-4a6f-9f08-31462d907b6e",Sudan,
"58fdd7fb-bae4-4ee1-9d7a-6bfc5875e3d1",Suriname,
"19ba1537-908b-4f47-9367-40dcf1e2e2db",Sweden,
"fc0b331e-778b-40f1-8b7f-6e614c1f2d61",Switzerland,
"ea4be9b1-1f52-4654-ae20-1c05a53d2ff7",Syria,
"04e9ef2c-1520-41b2-a7a0-b3e1416e8aa1",Taiwan,
"656459c8-4c8a-452b-8810-b5a6655d88e0",Tajikistan,
"8ebc9a5e-f7b4-4c98-88b0-c0b19c3e8537",Tanzania,
"cc3b3d7d-8949-4ef5-8b0b-6ef96356b1b7",Thailand,
"e55b25df-0e11-4656-8e9a-383df299f92e",Timor-Leste,
"fb7d4da7-f49c-4646-af3f-50e3a89b10a8",Togo,
"170f70f2-04da-4c69-a5d3-01ec953649a8",Tonga,
"8544fc68-b90e-4a02-a332-b8b8d1d24880",Trinidad and Tobago,
"4a47a923-fa4e-4689-8fc3-3477ec86e5c7",Tunisia,
"20c0b449-8fc8-4c21-9ebd-2ac49b8a5ec6",Turkey,
"914fb3d7-4d61-4c72-87e6-38336f1e2e36",Turkmenistan,
"8e1e11fc-25c2-41a4-ae06-fde49c32572a",Tuvalu,
"98c24617-492c-41c5-83b2-72ab69e8d0dc",Uganda,
"4c8a0b6d-08ac-48e3-b0c8-53a04eb556d6",Ukraine,
"25db9b0b-d042-4e19-b92c-525f139c7473",United Arab Emirates,
"963e3e6b-7421-46f1-bec4-2c7495e04be4",United Kingdom,
"ab03a50a-7a57-46d4-80eb-58e184167d59",United States,
"5f15642e-0e2a-45d6-94c8-7b6bb7b03c20",Uruguay,
"168f2000-0d6c-47a2-9c74-4b8727007758",Uzbekistan,
"429baf75-8e6c-49cf-95aa-b31b96c83246",Vanuatu,
"e548d849-1c8b-4630-8814-1fe07c18b4df",Vatican City,
"d2e3d136-3d49-4e2f-86f4-57a6f7a8e79b",Venezuela,
"45ef8b0c-6130-4d54-bf92-dc775928b11b",Vietnam,
"7ff5f3cd-0e5c-4f85-85c1-1f55a6095b8c",Yemen,
"9b84a3a1-5f3a-4663-8524-bccdb59c44c6",Zambia,
"528b7f24-6111-431d-9f0b-937c3ac1a7e7",Zimbabwe
